Ligand,RMSD
ECMDB00045,0.5158
ECMDB00048,0.0318
ECMDB00055,0.3156
ECMDB00058,0.5907
ECMDB00061,0.6030
ECMDB00082,1.0017
ECMDB00095,0.2996
ECMDB00121,0.9228
ECMDB00125,1.2953
ECMDB00163,0.1137
ECMDB00186,0.0209
ECMDB00189,1.5614
ECMDB00217,1.6656
ECMDB00218,0.0035
ECMDB00229,0.1220
ECMDB00241,0.2047
ECMDB00244,1.9075
ECMDB00258,0.0088
ECMDB00280,0.5616
ECMDB00285,0.9016
ECMDB00288,0.4277
ECMDB00290,4.0130
ECMDB00293,0.1204
ECMDB00295,0.7780
ECMDB00302,1.7483
ECMDB00538,0.4611
ECMDB00570,0.7691
ECMDB00674,3.0150
ECMDB00797,0.5715
ECMDB00830,0.8424
ECMDB00902,3.1614
ECMDB00905,0.0765
ECMDB00939,1.0884
ECMDB00960,0.1868
ECMDB00961,1.7097
ECMDB00972,2.0030
ECMDB00975,0.1217
ECMDB00988,0.5229
ECMDB00998,1.7878
ECMDB00999,1.8742
ECMDB01000,0.7088
ECMDB01003,0.8762
ECMDB01044,0.0873
ECMDB01056,1.7362
ECMDB01058,0.0601
ECMDB01060,2.0471
ECMDB01062,0.0734
ECMDB01066,1.7849
ECMDB01079,2.3432
ECMDB01094,3.2579
ECMDB01095,3.2439
ECMDB01097,0.0813
ECMDB01117,2.3588
ECMDB01121,0.0763
ECMDB01124,1.6364
ECMDB01134,0.5301
ECMDB01142,0.7620
ECMDB01144,3.8100
ECMDB01163,3.6971
ECMDB01174,2.4327
ECMDB01178,4.6932
ECMDB01179,2.6317
ECMDB01185,1.1128
ECMDB01191,0.7774
ECMDB01193,3.0198
ECMDB01197,3.8563
ECMDB01201,0.9453
ECMDB01202,0.0265
ECMDB01227,0.4938
ECMDB01245,0.8437
ECMDB01248,7.5638
ECMDB01261,1.1478
ECMDB01262,0.0864
ECMDB01271,0.0871
ECMDB01273,2.1094
ECMDB01274,1.0415
ECMDB01285,1.8458
ECMDB01296,0.2216
ECMDB01308,0.2721
ECMDB01317,0.0276
ECMDB01328,2.5434
ECMDB01332,1.4537
ECMDB01341,0.0236
ECMDB01342,1.6790
ECMDB01346,3.4465
ECMDB01354,1.7044
ECMDB01367,0.0700
ECMDB01372,0.8816
ECMDB01373,5.1008
ECMDB01384,1.6565
ECMDB01391,1.7153
ECMDB01396,2.4228
ECMDB01397,0.1341
ECMDB01399,3.5778
ECMDB01409,0.1829
ECMDB01412,0.5456
ECMDB01416,1.8036
ECMDB01423,3.9367
ECMDB01439,0.5948
ECMDB01440,2.1089
ECMDB01487,1.6606
ECMDB01517,0.0892
ECMDB01520,0.3704
ECMDB01532,1.4371
ECMDB01546,0.0387
ECMDB01550,1.1634
ECMDB01554,0.6774
ECMDB01562,1.9396
ECMDB01846,0.6960
ECMDB02158,0.8585
ECMDB02666,1.4271
ECMDB03266,2.2116
ECMDB03335,0.0882
ECMDB03419,6.0518
ECMDB03502,0.1630
ECMDB03514,1.4634
ECMDB03536,1.6130
ECMDB03540,0.4015
ECMDB03556,0.3299
ECMDB03826,1.5085
ECMDB03882,0.1738
ECMDB04007,0.4432
ECMDB04010,0.0604
ECMDB04033,0.4690
ECMDB04034,0.1377
ECMDB04052,0.7840
ECMDB04053,1.0165
ECMDB04063,1.6020
ECMDB04085,0.3996
ECMDB04108,0.5310
ECMDB04111,2.5287
ECMDB04117,2.3103
ECMDB04119,2.9296
ECMDB04120,2.4445
ECMDB04137,0.1445
ECMDB04138,1.8777
ECMDB04165,3.0205
ECMDB04166,4.0045
ECMDB04167,2.0175
ECMDB04168,3.4776
ECMDB04169,1.0595
ECMDB04171,1.3556
ECMDB04220,6.3373
ECMDB04662,1.3639
ECMDB06273,1.0923
ECMDB06354,1.3305
ECMDB06555,1.0758
ECMDB06557,0.8472
ECMDB06823,2.6727
ECMDB06834,1.1586
ECMDB06872,1.4443
ECMDB06876,1.5166
ECMDB07858,7.1403
ECMDB07859,2.2584
ECMDB07860,4.8859
ECMDB07861,3.0015
ECMDB07862,2.2899
ECMDB07863,3.1507
ECMDB07864,3.8158
ECMDB07865,4.4322
ECMDB08821,2.4790
ECMDB08824,2.2236
ECMDB08827,2.5255
ECMDB08920,2.9082
ECMDB08923,3.9384
ECMDB08924,3.0700
ECMDB08953,5.9496
ECMDB08956,4.1334
ECMDB08957,2.5741
ECMDB08959,3.0178
ECMDB09019,2.4353
ECMDB09022,2.8433
ECMDB09023,5.0353
ECMDB10573,2.4685
ECMDB10615,3.0781
ECMDB10616,3.0046
ECMDB10618,4.2344
ECMDB11145,4.4501
ECMDB11155,4.4331
ECMDB11156,3.8618
ECMDB11616,0.3766
ECMDB11629,1.4849
ECMDB11688,0.1523
ECMDB12277,1.9030
ECMDB12278,1.6517
ECMDB12330,2.9485
ECMDB12332,3.1946
ECMDB12333,3.3546
ECMDB12352,2.7346
ECMDB12363,4.0279
ECMDB12366,3.3814
ECMDB20003,1.9549
ECMDB20004,0.5116
ECMDB20006,2.6376
ECMDB20019,1.2573
ECMDB20024,1.3905
ECMDB20025,0.9844
ECMDB20026,0.1807
ECMDB20027,0.2009
ECMDB20033,0.0919
ECMDB20034,0.5302
ECMDB20035,1.7847
ECMDB20049,1.5447
ECMDB20050,1.8324
ECMDB20054,2.9405
ECMDB20055,1.8175
ECMDB20058,0.0908
ECMDB20059,1.0197
ECMDB20062,0.0104
ECMDB20068,0.1306
ECMDB20078,2.8018
ECMDB20079,0.1250
ECMDB20081,0.0771
ECMDB20083,0.4879
ECMDB20088,3.7229
ECMDB20096,0.4743
ECMDB20099,0.0907
ECMDB20106,1.4719
ECMDB20110,1.1695
ECMDB20112,5.1157
ECMDB20113,2.3084
ECMDB20117,0.7594
ECMDB20123,0.3963
ECMDB20133,0.3061
ECMDB20139,1.2146
ECMDB20145,0.4468
ECMDB20148,0.6744
ECMDB20154,2.3810
ECMDB20155,1.9858
ECMDB20156,1.5193
ECMDB20157,1.1680
ECMDB20158,1.2386
ECMDB20161,0.1099
ECMDB20170,3.5841
ECMDB20171,0.0941
ECMDB20174,0.8683
ECMDB20175,0.0848
ECMDB20177,0.0964
ECMDB20178,2.2131
ECMDB20186,1.3590
ECMDB20187,1.6465
ECMDB20188,2.3433
ECMDB20189,1.0141
ECMDB20191,0.4606
ECMDB20192,3.4236
ECMDB20196,0.8438
ECMDB20202,2.7207
ECMDB20226,1.6079
ECMDB20238,0.6332
ECMDB20246,2.0595
ECMDB20267,0.1686
ECMDB20281,1.8782
ECMDB20298,2.9857
ECMDB20324,1.1140
ECMDB20325,0.1354
ECMDB20347,0.2754
ECMDB20428,1.6028
ECMDB20429,0.7969
ECMDB20469,4.8748
ECMDB20470,2.7421
ECMDB20485,3.1988
ECMDB20518,1.1994
ECMDB20537,4.2382
ECMDB20547,0.2150
ECMDB20549,3.6858
ECMDB20557,3.1249
ECMDB20558,2.6468
ECMDB20562,2.5290
ECMDB20564,0.5053
ECMDB20573,4.2433
ECMDB20575,1.1274
ECMDB20579,4.1158
ECMDB20594,0.0874
ECMDB20601,0.0007
ECMDB20608,1.4332
ECMDB20612,0.8779
ECMDB20613,3.9542
ECMDB20620,1.9495
ECMDB20622,2.4181
ECMDB21000,1.6921
ECMDB21005,0.0927
ECMDB21014,2.1201
ECMDB21015,2.2665
ECMDB21016,2.7942
ECMDB21017,3.9906
ECMDB21018,3.5468
ECMDB21019,3.0520
ECMDB21020,2.0944
ECMDB21021,3.1204
ECMDB21024,4.1682
ECMDB21025,5.2069
ECMDB21026,2.5479
ECMDB21027,3.0297
ECMDB21028,2.2771
ECMDB21030,3.7295
ECMDB21033,2.2910
ECMDB21037,3.0554
ECMDB21041,2.7378
ECMDB21042,3.1569
ECMDB21044,2.9268
ECMDB21045,1.9069
ECMDB21049,3.2592
ECMDB21050,2.4452
ECMDB21054,3.5999
ECMDB21055,3.4510
ECMDB21060,3.5897
ECMDB21062,5.1969
ECMDB21063,4.3377
ECMDB21064,2.4646
ECMDB21065,2.9540
ECMDB21066,3.7693
ECMDB21067,3.9736
ECMDB21068,5.0121
ECMDB21070,3.1710
ECMDB21073,2.6120
ECMDB21075,2.5606
ECMDB21082,3.4426
ECMDB21084,4.0329
ECMDB21086,2.4832
ECMDB21103,3.8541
ECMDB21104,2.5197
ECMDB21105,4.5771
ECMDB21106,3.8153
ECMDB21108,3.3185
ECMDB21109,4.3805
HMDB0000010,0.0081
HMDB0000015,0.1257
HMDB0000016,0.0145
HMDB0000021,0.5181
HMDB0000032,0.0846
HMDB0000036,2.2376
HMDB0000037,0.0423
HMDB0000045,0.0502
HMDB0000054,3.0504
HMDB0000058,0.8471
HMDB0000061,1.3231
HMDB0000063,0.0116
HMDB0000067,0.1630
HMDB0000082,0.0821
HMDB0000095,0.0170
HMDB0000125,0.9101
HMDB0000138,0.0704
HMDB0000163,0.0183
HMDB0000175,0.4833
HMDB0000186,0.0680
HMDB0000217,1.9765
HMDB0000218,0.4649
HMDB0000221,1.3912
HMDB0000222,2.8810
HMDB0000229,0.0302
HMDB0000230,0.1623
HMDB0000241,0.8383
HMDB0000248,0.2155
HMDB0000253,0.0751
HMDB0000256,3.5640
HMDB0000265,0.8409
HMDB0000268,0.0215
HMDB0000269,1.6317
HMDB0000277,2.6833
HMDB0000280,0.2599
HMDB0000285,0.2093
HMDB0000286,1.0636
HMDB0000288,0.2842
HMDB0000290,0.7559
HMDB0000295,0.3845
HMDB0000302,1.2776
HMDB0000308,1.1773
HMDB0000315,0.0106
HMDB0000319,0.0302
HMDB0000326,0.0895
